video_id,frame_index,punch_type,occluded,notes,timestamp
V1.mp4,1959,straight,False,,2026-04-24T13:47:50
V1.mp4,1975,straight,False,,2026-04-24T13:48:11
V1.mp4,1981,straight,False,,2026-04-24T13:48:13
V1.mp4,1994,straight,False,,2026-04-24T13:48:16
V1.mp4,2005,straight,False,,2026-04-24T13:48:19
V1.mp4,2010,straight,False,,2026-04-24T13:48:22
V1.mp4,2015,straight,False,,2026-04-24T13:48:24
V1.mp4,2028,straight,False,,2026-04-24T13:48:27
V1.mp4,2038,straight,False,,2026-04-24T13:48:28
V1.mp4,2043,straight,False,,2026-04-24T13:48:33
V1.mp4,2048,hook,False,,2026-04-24T13:48:36
V1.mp4,2061,straight,False,,2026-04-24T13:48:38
V1.mp4,2071,straight,False,,2026-04-24T13:48:40
V1.mp4,2076,straight,False,,2026-04-24T13:48:42
V1.mp4,2082,straight,False,,2026-04-24T13:48:56
V1.mp4,2094,straight,False,,2026-04-24T13:49:01
V1.mp4,2104,straight,False,,2026-04-24T13:49:03
V1.mp4,2109,straight,False,,2026-04-24T13:49:05
V1.mp4,2116,hook,False,,2026-04-24T13:49:07
V1.mp4,2128,straight,False,,2026-04-24T13:49:09
V1.mp4,2139,straight,False,,2026-04-24T13:49:11
V1.mp4,2143,straight,False,,2026-04-24T13:49:14
V1.mp4,2149,hook,False,,2026-04-24T13:49:18
V1.mp4,2162,straight,False,,2026-04-24T13:49:20
V1.mp4,2171,straight,False,,2026-04-24T13:49:22
V1.mp4,2177,straight,False,,2026-04-24T13:49:24
V1.mp4,2183,hook,False,,2026-04-24T13:49:26
V1.mp4,2196,straight,False,,2026-04-24T13:49:29
V1.mp4,2206,straight,False,,2026-04-24T13:49:31
V1.mp4,2211,straight,False,,2026-04-24T13:49:34
V1.mp4,2216,hook,False,,2026-04-24T13:49:37
V1.mp4,2229,straight,False,,2026-04-24T13:49:39
V1.mp4,2240,straight,False,,2026-04-24T13:49:42
V1.mp4,2244,straight,False,,2026-04-24T13:49:44
V1.mp4,2249,hook,False,,2026-04-24T13:49:46
V1.mp4,2262,straight,False,,2026-04-24T13:49:52
V1.mp4,2271,straight,False,,2026-04-24T13:49:54
V1.mp4,2276,straight,False,,2026-04-24T13:49:56
V1.mp4,2283,hook,False,,2026-04-24T13:49:59
V1.mp4,2305,straight,False,,2026-04-24T13:50:15
V1.mp4,2311,straight,False,,2026-04-24T13:50:18
V1.mp4,2330,straight,False,,2026-04-24T13:50:21
V1.mp4,2343,straight,False,,2026-04-24T13:50:28
V1.mp4,2383,hook,False,,2026-04-24T13:50:41
V1.mp4,2431,straight,False,,2026-04-24T13:50:53
V1.mp4,2441,straight,False,,2026-04-24T13:50:55
V1.mp4,2451,hook,False,,2026-04-24T13:50:59
V1.mp4,2465,straight,False,,2026-04-24T13:51:02
V1.mp4,2475,straight,False,,2026-04-24T13:51:05
V1.mp4,2479,straight,False,,2026-04-24T13:51:09
V1.mp4,2485,hook,False,,2026-04-24T13:51:12
V1.mp4,2497,straight,False,,2026-04-24T13:51:15
V1.mp4,2676,none,False,,2026-04-24T13:51:27
V1.mp4,2690,none,False,,2026-04-24T13:51:30
V1.mp4,2711,none,False,,2026-04-24T13:51:33
V1.mp4,2725,none,False,,2026-04-24T13:51:35
V1.mp4,2735,none,False,,2026-04-24T13:51:37
V1.mp4,2746,none,False,,2026-04-24T13:51:39
V1.mp4,2756,none,False,,2026-04-24T13:51:41
V1.mp4,2780,none,False,,2026-04-24T13:51:44
V1.mp4,2788,none,False,,2026-04-24T13:51:45
V1.mp4,2795,none,False,,2026-04-24T13:51:46
V1.mp4,2796,none,False,,2026-04-24T13:51:47
V1.mp4,2797,none,False,,2026-04-24T13:51:48
V1.mp4,2798,none,False,,2026-04-24T13:51:48
V1.mp4,2799,none,False,,2026-04-24T13:51:48
V1.mp4,2800,none,False,,2026-04-24T13:51:49
V1.mp4,2800,none,False,,2026-04-24T13:51:49
V1.mp4,2801,none,False,,2026-04-24T13:51:49
V1.mp4,2802,none,False,,2026-04-24T13:51:49
V1.mp4,2803,none,False,,2026-04-24T13:51:49
V1.mp4,2804,none,False,,2026-04-24T13:51:49
V1.mp4,2804,none,False,,2026-04-24T13:51:50
V1.mp4,2805,none,False,,2026-04-24T13:51:50
V1.mp4,2806,none,False,,2026-04-24T13:51:50
V1.mp4,2807,none,False,,2026-04-24T13:51:50
V1.mp4,2808,none,False,,2026-04-24T13:51:51
V1.mp4,2809,none,False,,2026-04-24T13:51:51
V1.mp4,2810,none,False,,2026-04-24T13:51:51
V1.mp4,2811,none,False,,2026-04-24T13:51:51
V1.mp4,2812,none,False,,2026-04-24T13:51:51
V1.mp4,2813,none,False,,2026-04-24T13:51:52
V1.mp4,2814,none,False,,2026-04-24T13:51:52
V1.mp4,2815,none,False,,2026-04-24T13:51:52
V1.mp4,2816,none,False,,2026-04-24T13:51:53
V1.mp4,2817,none,False,,2026-04-24T13:51:53
V1.mp4,2818,none,False,,2026-04-24T13:51:53
V1.mp4,2819,none,False,,2026-04-24T13:51:53
V1.mp4,2821,none,False,,2026-04-24T13:51:54
V1.mp4,2822,none,False,,2026-04-24T13:51:55
V1.mp4,2823,none,False,,2026-04-24T13:51:55
V1.mp4,2824,none,False,,2026-04-24T13:51:56
V1.mp4,2825,none,False,,2026-04-24T13:51:56
V1.mp4,2826,none,False,,2026-04-24T13:51:56
V1.mp4,2827,none,False,,2026-04-24T13:51:57
V1.mp4,2828,none,False,,2026-04-24T13:51:57
V1.mp4,2829,none,False,,2026-04-24T13:51:57
V1.mp4,2830,none,False,,2026-04-24T13:51:58
V1.mp4,2831,none,False,,2026-04-24T13:51:58
V1.mp4,2832,none,False,,2026-04-24T13:51:58
V1.mp4,2833,none,False,,2026-04-24T13:51:59
V1.mp4,2834,none,False,,2026-04-24T13:51:59
V1.mp4,2835,none,False,,2026-04-24T13:51:59
V1.mp4,2836,none,False,,2026-04-24T13:52:00
V1.mp4,2837,none,False,,2026-04-24T13:52:00
V1.mp4,2838,none,False,,2026-04-24T13:52:00
V1.mp4,2839,none,False,,2026-04-24T13:52:00
V1.mp4,2840,none,False,,2026-04-24T13:52:01
V1.mp4,2841,none,False,,2026-04-24T13:52:01
V1.mp4,2842,none,False,,2026-04-24T13:52:01
V1.mp4,2843,none,False,,2026-04-24T13:52:01
V1.mp4,2844,none,False,,2026-04-24T13:52:02
V1.mp4,2845,none,False,,2026-04-24T13:52:02
V1.mp4,2846,none,False,,2026-04-24T13:52:02
V1.mp4,2847,none,False,,2026-04-24T13:52:03
V1.mp4,2848,none,False,,2026-04-24T13:52:03
V1.mp4,2849,none,False,,2026-04-24T13:52:03
V1.mp4,2850,none,False,,2026-04-24T13:52:03
V1.mp4,2851,none,False,,2026-04-24T13:52:04
V1.mp4,2852,none,False,,2026-04-24T13:52:04
V1.mp4,2853,none,False,,2026-04-24T13:52:04
V1.mp4,2854,none,False,,2026-04-24T13:52:05
V1.mp4,2855,none,False,,2026-04-24T13:52:05
V1.mp4,2856,none,False,,2026-04-24T13:52:05
V1.mp4,2857,none,False,,2026-04-24T13:52:05
V1.mp4,2858,none,False,,2026-04-24T13:52:06
V1.mp4,2859,none,False,,2026-04-24T13:52:06
V1.mp4,2860,none,False,,2026-04-24T13:52:06
V1.mp4,2861,none,False,,2026-04-24T13:52:07
V1.mp4,2862,none,False,,2026-04-24T13:52:07
V1.mp4,2863,none,False,,2026-04-24T13:52:07
V1.mp4,2864,none,False,,2026-04-24T13:52:07
V1.mp4,2865,none,False,,2026-04-24T13:52:08
V1.mp4,2866,none,False,,2026-04-24T13:52:08
V1.mp4,2867,none,False,,2026-04-24T13:52:08
V1.mp4,2868,none,False,,2026-04-24T13:52:09
V1.mp4,2869,none,False,,2026-04-24T13:52:09
V1.mp4,2870,none,False,,2026-04-24T13:52:09
V1.mp4,2871,none,False,,2026-04-24T13:52:09
V1.mp4,2871,none,False,,2026-04-24T13:52:10
V1.mp4,2872,none,False,,2026-04-24T13:52:10
V1.mp4,2873,none,False,,2026-04-24T13:52:10
V1.mp4,2874,none,False,,2026-04-24T13:52:11
V1.mp4,2875,none,False,,2026-04-24T13:52:11
V1.mp4,2876,none,False,,2026-04-24T13:52:11
V1.mp4,2877,none,False,,2026-04-24T13:52:11
V1.mp4,2878,none,False,,2026-04-24T13:52:12
V1.mp4,2879,none,False,,2026-04-24T13:52:12
V1.mp4,2880,none,False,,2026-04-24T13:52:12
V1.mp4,2881,none,False,,2026-04-24T13:52:13
V1.mp4,2882,none,False,,2026-04-24T13:52:13
V1.mp4,2883,none,False,,2026-04-24T13:52:13
V1.mp4,2884,none,False,,2026-04-24T13:52:13
V1.mp4,2885,none,False,,2026-04-24T13:52:14
V1.mp4,2886,none,False,,2026-04-24T13:52:14
V1.mp4,2887,none,False,,2026-04-24T13:52:14
V1.mp4,2888,none,False,,2026-04-24T13:52:14
V1.mp4,2889,none,False,,2026-04-24T13:52:15
V1.mp4,2890,none,False,,2026-04-24T13:52:15
V1.mp4,2891,none,False,,2026-04-24T13:52:15
V1.mp4,2892,none,False,,2026-04-24T13:52:16
V1.mp4,2893,none,False,,2026-04-24T13:52:16
V1.mp4,2894,none,False,,2026-04-24T13:52:16
V1.mp4,2895,none,False,,2026-04-24T13:52:16
V1.mp4,2896,none,False,,2026-04-24T13:52:17
V1.mp4,2897,none,False,,2026-04-24T13:52:17
V1.mp4,2898,none,False,,2026-04-24T13:52:17
V1.mp4,2899,none,False,,2026-04-24T13:52:18
V1.mp4,2900,none,False,,2026-04-24T13:52:19
V1.mp4,3514,straight,False,,2026-04-24T13:52:33
V1.mp4,3518,straight,False,,2026-04-24T13:52:35
V1.mp4,3522,hook,False,,2026-04-24T13:52:37
V1.mp4,3534,straight,False,,2026-04-24T13:52:39
V1.mp4,3542,straight,False,,2026-04-24T13:52:41
V1.mp4,3546,straight,False,,2026-04-24T13:52:45
V1.mp4,3551,straight,False,,2026-04-24T13:52:47
V1.mp4,3563,straight,False,,2026-04-24T13:52:51
V1.mp4,3571,straight,False,,2026-04-24T13:52:53
V1.mp4,3576,straight,False,,2026-04-24T13:52:55
V1.mp4,3581,hook,False,,2026-04-24T13:52:57
V1.mp4,3593,straight,False,,2026-04-24T13:52:59
V1.mp4,3601,straight,False,,2026-04-24T13:53:01
V1.mp4,3606,straight,False,,2026-04-24T13:53:03
V1.mp4,3611,hook,False,,2026-04-24T13:53:05
V1.mp4,3623,straight,False,,2026-04-24T13:53:08
V1.mp4,3631,straight,False,,2026-04-24T13:53:11
V1.mp4,3642,hook,False,,2026-04-24T13:53:18
V1.mp4,3698,straight,False,,2026-04-24T13:53:30
V1.mp4,3703,hook,False,,2026-04-24T13:53:35
V1.mp4,3716,straight,False,,2026-04-24T13:53:40
V1.mp4,3724,straight,False,,2026-04-24T13:53:43
V1.mp4,3729,straight,False,,2026-04-24T13:53:46
V1.mp4,3735,hook,False,,2026-04-24T13:53:49
V1.mp4,3747,straight,False,,2026-04-24T13:53:51
V1.mp4,3756,straight,False,,2026-04-24T13:53:54
V1.mp4,3761,straight,False,,2026-04-24T13:53:57
V1.mp4,3767,hook,False,,2026-04-24T13:53:59
V1.mp4,3778,straight,False,,2026-04-24T13:54:02
V1.mp4,3787,straight,False,,2026-04-24T13:54:05
V1.mp4,3792,straight,False,,2026-04-24T13:54:07
V1.mp4,3797,hook,False,,2026-04-24T13:54:09
V1.mp4,3809,straight,False,,2026-04-24T13:54:11
V1.mp4,3818,straight,False,,2026-04-24T13:54:13
V1.mp4,3823,straight,False,,2026-04-24T13:54:15
V1.mp4,3830,hook,False,,2026-04-24T13:54:17
V1.mp4,3840,straight,False,,2026-04-24T13:54:19
V1.mp4,3855,straight,False,,2026-04-24T13:54:23
V1.mp4,3885,straight,False,,2026-04-24T13:54:30
V1.mp4,3950,straight,False,,2026-04-24T13:54:40
V1.mp4,3957,hook,False,,2026-04-24T13:54:48
V1.mp4,3969,straight,False,,2026-04-24T13:54:52
V1.mp4,3979,straight,False,,2026-04-24T13:54:55
V1.mp4,3983,straight,False,,2026-04-24T13:54:57
V1.mp4,3989,hook,False,,2026-04-24T13:54:59
V1.mp4,3999,straight,False,,2026-04-24T13:55:02
V1.mp4,4009,straight,False,,2026-04-24T13:55:04
V1.mp4,4014,straight,False,,2026-04-24T13:55:07
V1.mp4,4021,hook,False,,2026-04-24T13:55:09
V1.mp4,4030,straight,False,,2026-04-24T13:55:11
V1.mp4,4040,straight,False,,2026-04-24T13:55:14
V1.mp4,4045,straight,False,,2026-04-24T13:55:17
V1.mp4,4050,hook,False,,2026-04-24T13:55:20
V1.mp4,4063,straight,False,,2026-04-24T13:55:23
V1.mp4,4072,straight,False,,2026-04-24T13:55:30
V1.mp4,4077,straight,False,,2026-04-24T13:55:32
V1.mp4,4083,hook,False,,2026-04-24T13:55:34
V1.mp4,4095,straight,False,,2026-04-24T13:55:37
V1.mp4,4103,straight,False,,2026-04-24T13:55:40
V1.mp4,4109,straight,False,,2026-04-24T13:55:41
V1.mp4,4115,hook,False,,2026-04-24T13:55:44
V1.mp4,4127,straight,False,,2026-04-24T13:55:51
V1.mp4,4136,straight,False,,2026-04-24T13:55:53
V1.mp4,4142,straight,False,,2026-04-24T13:55:56
V1.mp4,4147,hook,False,,2026-04-24T13:55:58
V1.mp4,4159,straight,False,,2026-04-24T13:56:00
V1.mp4,4169,straight,False,,2026-04-24T13:56:03
V1.mp4,4173,straight,False,,2026-04-24T14:00:16
V1.mp4,4179,hook,False,,2026-04-24T14:00:19
V1.mp4,4191,straight,False,,2026-04-24T14:00:21
V1.mp4,4200,straight,False,,2026-04-24T14:00:24
V1.mp4,4206,straight,False,,2026-04-24T14:00:26
V1.mp4,4212,hook,False,,2026-04-24T14:00:29
V1.mp4,4224,straight,False,,2026-04-24T14:00:34
V1.mp4,4233,straight,False,,2026-04-24T14:00:37
V1.mp4,4238,straight,False,,2026-04-24T14:00:41
V1.mp4,4243,hook,False,,2026-04-24T14:00:44
V1.mp4,4255,straight,False,,2026-04-24T14:00:48
V1.mp4,4266,straight,False,,2026-04-24T14:00:50
V1.mp4,4271,straight,False,,2026-04-24T14:00:53
V1.mp4,4304,straight,False,,2026-04-24T14:01:16
V1.mp4,4409,hook,False,,2026-04-24T14:01:26
V1.mp4,4423,straight,False,,2026-04-24T14:01:29
V1.mp4,4433,straight,False,,2026-04-24T14:01:31
V1.mp4,4438,straight,False,,2026-04-24T14:01:34
V1.mp4,4444,hook,False,,2026-04-24T14:01:37
V1.mp4,4457,straight,False,,2026-04-24T14:01:42
V1.mp4,4467,straight,False,,2026-04-24T14:01:44
V1.mp4,4472,straight,False,,2026-04-24T14:01:46
V1.mp4,4477,hook,False,,2026-04-24T14:01:48
V1.mp4,4492,straight,False,,2026-04-24T14:01:51
V1.mp4,4502,straight,False,,2026-04-24T14:01:54
V1.mp4,4506,straight,False,,2026-04-24T14:02:05
V1.mp4,4513,hook,False,,2026-04-24T14:02:09
V1.mp4,4526,straight,False,,2026-04-24T14:02:12
V1.mp4,4537,straight,False,,2026-04-24T14:02:14
V1.mp4,4542,straight,False,,2026-04-24T14:02:18
V1.mp4,4546,hook,False,,2026-04-24T14:02:22
V1.mp4,4562,straight,False,,2026-04-24T14:02:25
V1.mp4,4573,straight,False,,2026-04-24T14:02:28
V1.mp4,4582,hook,False,,2026-04-24T14:02:39
V1.mp4,4598,straight,False,,2026-04-24T14:02:43
V1.mp4,4617,hook,False,,2026-04-24T14:03:40
V1.mp4,4633,straight,False,,2026-04-24T14:03:43
V1.mp4,4644,straight,False,,2026-04-24T14:03:45
V1.mp4,4649,straight,False,,2026-04-24T14:03:47
V1.mp4,4654,hook,False,,2026-04-24T14:03:49
V1.mp4,4668,straight,False,,2026-04-24T14:03:52
V1.mp4,4678,straight,False,,2026-04-24T14:03:54
V1.mp4,4687,hook,False,,2026-04-24T14:04:11
V1.mp4,4702,straight,False,,2026-04-24T14:04:14
V1.mp4,4712,straight,False,,2026-04-24T14:04:17
V1.mp4,4717,straight,False,,2026-04-24T14:04:21
V1.mp4,4722,hook,False,,2026-04-24T14:04:27
V1.mp4,4737,straight,False,,2026-04-24T14:04:30
V1.mp4,4746,straight,False,,2026-04-24T14:04:33
V1.mp4,4751,hook,False,,2026-04-24T14:04:39
V1.mp4,4755,hook,False,,2026-04-24T14:04:41
V1.mp4,4769,straight,False,,2026-04-24T14:04:47
V1.mp4,4780,straight,False,,2026-04-24T14:04:50
V1.mp4,4786,straight,False,,2026-04-24T14:04:53
V1.mp4,4790,hook,False,,2026-04-24T14:04:57
V1.mp4,4790,hook,False,,2026-04-24T14:05:45
V1.mp4,4804,straight,False,,2026-04-24T14:05:48
V1.mp4,4815,straight,False,,2026-04-24T14:05:50
V1.mp4,4820,straight,False,,2026-04-24T14:05:54
V1.mp4,4824,hook,False,,2026-04-24T14:05:56
V1.mp4,4840,straight,False,,2026-04-24T14:05:58
V1.mp4,4851,straight,False,,2026-04-24T14:06:00
V1.mp4,4856,straight,False,,2026-04-24T14:06:02
V1.mp4,4861,hook,False,,2026-04-24T14:06:05
V1.mp4,4875,straight,False,,2026-04-24T14:06:08
V1.mp4,4886,straight,False,,2026-04-24T14:06:11
V1.mp4,4891,straight,False,,2026-04-24T14:06:12
V1.mp4,4896,hook,False,,2026-04-24T14:06:15
V1.mp4,4910,straight,False,,2026-04-24T14:06:17
V1.mp4,4921,straight,False,,2026-04-24T14:06:19
V1.mp4,4925,straight,False,,2026-04-24T14:06:21
V1.mp4,6036,straight,False,,2026-04-24T14:08:03
V1.mp4,6047,straight,False,,2026-04-24T14:08:06
V1.mp4,6051,straight,False,,2026-04-24T14:08:08
V1.mp4,6056,hook,False,,2026-04-24T14:08:10
V1.mp4,6068,straight,False,,2026-04-24T14:08:13
V1.mp4,6075,straight,False,,2026-04-24T14:08:15
V1.mp4,6080,straight,False,,2026-04-24T14:08:16
V1.mp4,6085,hook,False,,2026-04-24T14:08:18
V1.mp4,6095,straight,False,,2026-04-24T14:08:20
V1.mp4,6103,straight,False,,2026-04-24T14:08:22
V1.mp4,6107,straight,False,,2026-04-24T14:08:27
V1.mp4,6113,hook,False,,2026-04-24T14:08:28
V1.mp4,6122,straight,False,,2026-04-24T14:08:30
V1.mp4,6128,straight,False,,2026-04-24T14:08:32
V1.mp4,6133,straight,False,,2026-04-24T14:08:34
V1.mp4,6243,hook,False,,2026-04-24T14:08:57
V1.mp4,6255,straight,False,,2026-04-24T14:09:01
V1.mp4,6262,straight,False,,2026-04-24T14:09:03
V1.mp4,6266,straight,False,,2026-04-24T14:09:07
V1.mp4,6271,hook,False,,2026-04-24T14:09:09
V1.mp4,6281,straight,False,,2026-04-24T14:09:12
V1.mp4,6289,straight,False,,2026-04-24T14:09:14
V1.mp4,6293,straight,False,,2026-04-24T14:09:18
V1.mp4,6298,hook,False,,2026-04-24T14:09:20
V1.mp4,6309,straight,False,,2026-04-24T14:09:22
V1.mp4,6315,straight,False,,2026-04-24T14:09:24
V1.mp4,6320,straight,False,,2026-04-24T14:09:28
V1.mp4,6325,hook,False,,2026-04-24T14:09:37
V1.mp4,6336,straight,False,,2026-04-24T14:09:41
V1.mp4,6343,straight,False,,2026-04-24T14:09:43
V1.mp4,6347,straight,False,,2026-04-24T14:09:45
V1.mp4,6352,hook,False,,2026-04-24T14:09:48
V1.mp4,6364,straight,False,,2026-04-24T14:09:51
V1.mp4,6372,straight,False,,2026-04-24T14:09:52
V1.mp4,6380,hook,False,,2026-04-24T14:09:56
V1.mp4,6459,straight,False,,2026-04-24T14:10:05
V1.mp4,6487,straight,False,,2026-04-24T14:10:13
V1.mp4,6504,straight,False,,2026-04-24T14:10:17
V1.mp4,6510,straight,False,,2026-04-24T14:10:19
V1.mp4,6514,straight,False,,2026-04-24T14:10:22
V1.mp4,6519,hook,False,,2026-04-24T14:10:24
V1.mp4,6531,straight,False,,2026-04-24T14:10:26
V1.mp4,6539,straight,False,,2026-04-24T14:10:28
V1.mp4,6543,straight,False,,2026-04-24T14:10:30
V1.mp4,6548,hook,False,,2026-04-24T14:10:32
V1.mp4,6560,straight,False,,2026-04-24T14:10:34
V1.mp4,6568,straight,False,,2026-04-24T14:10:36
V1.mp4,6573,straight,False,,2026-04-24T14:10:39
V1.mp4,6577,hook,False,,2026-04-24T14:10:41
V1.mp4,6588,straight,False,,2026-04-24T14:10:45
V1.mp4,6596,straight,False,,2026-04-24T14:10:48
V1.mp4,6601,hook,False,,2026-04-24T14:10:53
V1.mp4,6606,straight,False,,2026-04-24T14:11:00
V1.mp4,6616,straight,False,,2026-04-24T14:11:02
V1.mp4,6623,straight,False,,2026-04-24T14:11:04
V1.mp4,6628,hook,False,,2026-04-24T14:11:06
V1.mp4,6633,straight,False,,2026-04-24T14:11:08
V1.mp4,6643,straight,False,,2026-04-24T14:11:11
V1.mp4,6651,straight,False,,2026-04-24T14:11:13
V1.mp4,6656,straight,False,,2026-04-24T14:11:16
V1.mp4,6661,straight,False,,2026-04-24T14:11:19
V1.mp4,6673,straight,False,,2026-04-24T14:11:23
V1.mp4,6680,straight,False,,2026-04-24T14:11:25
V1.mp4,6685,straight,False,,2026-04-24T14:11:27
V1.mp4,6690,straight,False,,2026-04-24T14:11:30
V1.mp4,6701,straight,False,,2026-04-24T14:11:33
V1.mp4,6707,straight,False,,2026-04-24T14:11:36
V1.mp4,6712,straight,False,,2026-04-24T14:11:41
V1.mp4,6741,straight,False,,2026-04-24T14:11:58
V1.mp4,6768,straight,False,,2026-04-24T14:12:03
V1.mp4,6830,hook,False,,2026-04-24T14:12:19
V1.mp4,6841,straight,False,,2026-04-24T14:12:24
V1.mp4,6848,straight,False,,2026-04-24T14:12:26
V1.mp4,6859,hook,False,,2026-04-24T14:12:29
V1.mp4,6870,straight,False,,2026-04-24T14:12:31
V1.mp4,6877,straight,False,,2026-04-24T14:12:33
V1.mp4,6886,hook,False,,2026-04-24T14:12:36
V1.mp4,6898,straight,False,,2026-04-24T14:12:39
V1.mp4,6906,straight,False,,2026-04-24T14:12:41
V1.mp4,6915,hook,False,,2026-04-24T14:12:45
V1.mp4,6928,straight,False,,2026-04-24T14:12:48
V1.mp4,6936,straight,False,,2026-04-24T15:57:18
V1.mp4,6944,hook,False,,2026-04-24T15:57:22
V1.mp4,6956,straight,False,,2026-04-24T15:57:25
V1.mp4,7030,straight,False,,2026-04-24T15:57:35
V1.mp4,7060,straight,False,,2026-04-24T15:57:44
V1.mp4,7076,straight,False,,2026-04-24T15:57:49
V1.mp4,7085,straight,False,,2026-04-24T15:57:51
V1.mp4,7090,straight,False,,2026-04-24T15:57:53
V1.mp4,7106,straight,False,,2026-04-24T15:57:59
V1.mp4,7114,straight,False,,2026-04-24T15:58:00
V1.mp4,7118,straight,False,,2026-04-24T15:58:03
V1.mp4,7134,straight,False,,2026-04-24T15:58:07
